Tracking contamination for  10 particles and  92 time steps. Reverse tracking: Enabled
particle=  7 | newX=  159.0458 | newY=  683.9507
particle=  8 | newX=  163.7472 | newY=  683.6237
particle=  9 | newX=  168.4452 | newY=  683.2991
STEP  49 | DAY 1000
particle=  0 | newX=  127.3734 | newY=  675.5163
particle=  1 | newX=  132.0917 | newY=  675.1630
particle=  2 | newX=  136.8063 | newY=  674.8117
particle=  3 | newX=  141.5170 | newY=  674.4624
particle=  4 | newX=  146.2240 | newY=  674.1152
particle=  5 | newX=  150.9272 | newY=  673.7701
particle=  6 | newX=  155.6267 | newY=  673.4273
particle=  7 | newX=  160.3226 | newY=  673.0869
particle=  8 | newX=  165.0148 | newY=  672.7487
particle=  9 | newX=  169.7035 | newY=  672.4130
STEP  50 | DAY 1020
particle=  0 | newX=  128.7338 | newY=  664.7099
particle=  1 | newX=  133.4439 | newY=  664.3444
particle=  2 | newX=  138.1500 | newY=  663.9809
particle=  3 | newX=  142.8521 | newY=  663.6196
particle=  4 | newX=  147.5502 | newY=  663.2605
particle=  5 | newX=  152.2445 | newY=  662.9036
particle=  6 | newX=  156.9349 | newY=  662.5491
particle=  7 | newX=  161.6215 | newY=  662.1969
particle=  8 | newX=  166.3042 | newY=  661.8473
particle=  9 | newX=  170.9832 | newY=  661.5002
STEP  51 | DAY 1040
particle=  0 | newX=  130.1185 | newY=  653.8791
particle=  1 | newX=  134.8201 | newY=  653.5010
particle=  2 | newX=  139.5175 | newY=  653.1250
particle=  3 | newX=  144.2108 | newY=  652.7513
particle=  4 | newX=  148.8999 | newY=  652.3798
particle=  5 | newX=  153.5850 | newY=  652.0107
particle=  6 | newX=  158.2660 | newY=  651.6441
particle=  7 | newX=  162.9430 | newY=  651.2800
particle=  8 | newX=  167.6160 | newY=  650.9185
particle=  9 | newX=  172.2851 | newY=  650.5597
STEP  52 | DAY 1060
particle=  0 | newX=  131.5283 | newY=  643.0230
particle=  1 | newX=  136.2212 | newY=  642.6319
particle=  2 | newX=  140.9097 | newY=  642.2430
particle=  3 | newX=  145.5939 | newY=  641.8565
particle=  4 | newX=  150.2737 | newY=  641.4723
particle=  5 | newX=  154.9493 | newY=  641.0906
particle=  6 | newX=  159.6207 | newY=  640.7115
particle=  7 | newX=  164.2879 | newY=  640.3350
particle=  8 | newX=  168.9509 | newY=  639.9613
particle=  9 | newX=  173.6098 | newY=  639.5904
STEP  53 | DAY 1080
particle=  0 | newX=  132.9639 | newY=  632.1407
particle=  1 | newX=  137.6478 | newY=  631.7361
particle=  2 | newX=  142.3272 | newY=  631.3339
particle=  3 | newX=  147.0021 | newY=  630.9342
particle=  4 | newX=  151.6725 | newY=  630.5369
particle=  5 | newX=  156.3383 | newY=  630.1422
particle=  6 | newX=  160.9998 | newY=  629.7502
particle=  7 | newX=  165.6569 | newY=  629.3610
particle=  8 | newX=  170.3096 | newY=  628.9746
particle=  9 | newX=  174.9580 | newY=  628.5912
STEP  54 | DAY 1100
particle=  0 | newX=  134.4262 | newY=  621.2312
particle=  1 | newX=  139.1010 | newY=  620.8128
particle=  2 | newX=  143.7711 | newY=  620.3968
particle=  3 | newX=  148.4364 | newY=  619.9834
particle=  4 | newX=  153.0969 | newY=  619.5725
particle=  5 | newX=  157.7528 | newY=  619.1644
particle=  6 | newX=  162.4041 | newY=  618.7591
particle=  7 | newX=  167.0507 | newY=  618.3567
particle=  8 | newX=  171.6928 | newY=  617.9573
particle=  9 | newX=  176.3304 | newY=  617.5609
STEP  55 | DAY 1120
particle=  0 | newX=  135.9162 | newY=  610.2936
particle=  1 | newX=  140.5816 | newY=  609.8608
particle=  2 | newX=  145.2421 | newY=  609.4306
particle=  3 | newX=  149.8975 | newY=  609.0030
particle=  4 | newX=  154.5480 | newY=  608.5781
particle=  5 | newX=  159.1936 | newY=  608.1561
particle=  6 | newX=  163.8343 | newY=  607.7370
particle=  7 | newX=  168.4702 | newY=  607.3209
particle=  8 | newX=  173.1014 | newY=  606.9080
particle=  9 | newX=  177.7278 | newY=  606.4984
STEP  56 | DAY 1140
particle=  0 | newX=  137.4349 | newY=  599.3267
particle=  1 | newX=  142.0907 | newY=  598.8790
particle=  2 | newX=  146.7412 | newY=  598.4340
particle=  3 | newX=  151.3866 | newY=  597.9917
particle=  4 | newX=  156.0267 | newY=  597.5523
particle=  5 | newX=  160.6617 | newY=  597.1159
particle=  6 | newX=  165.2915 | newY=  596.6826
particle=  7 | newX=  169.9163 | newY=  596.2524
particle=  8 | newX=  174.5361 | newY=  595.8255
particle=  9 | newX=  179.1510 | newY=  595.4020
STEP  57 | DAY 1160
particle=  0 | newX=  138.9833 | newY=  588.3293
particle=  1 | newX=  143.6292 | newY=  587.8662
particle=  2 | newX=  148.2696 | newY=  587.4058
particle=  3 | newX=  152.9045 | newY=  586.9484
particle=  4 | newX=  157.5339 | newY=  586.4939
particle=  5 | newX=  162.1579 | newY=  586.0425
particle=  6 | newX=  166.7766 | newY=  585.5944
particle=  7 | newX=  171.3899 | newY=  585.1496
particle=  8 | newX=  175.9980 | newY=  584.7083
particle=  9 | newX=  180.6009 | newY=  584.2705
STEP  58 | DAY 1180
particle=  0 | newX=  140.5627 | newY=  577.3002
particle=  1 | newX=  145.1984 | newY=  576.8210
particle=  2 | newX=  149.8283 | newY=  576.3448
particle=  3 | newX=  154.4524 | newY=  575.8715
particle=  4 | newX=  159.0708 | newY=  575.4014
particle=  5 | newX=  163.6835 | newY=  574.9345
particle=  6 | newX=  168.2906 | newY=  574.4711
particle=  7 | newX=  172.8921 | newY=  574.0111
particle=  8 | newX=  177.4880 | newY=  573.5547
particle=  9 | newX=  182.0785 | newY=  573.1021
STEP  59 | DAY 1200
particle=  0 | newX=  142.1741 | newY=  566.2379
particle=  1 | newX=  146.7993 | newY=  565.7421
particle=  2 | newX=  151.4184 | newY=  565.2493
particle=  3 | newX=  156.0314 | newY=  564.7597
particle=  4 | newX=  160.6384 | newY=  564.2733
particle=  5 | newX=  165.2395 | newY=  563.7903
particle=  6 | newX=  169.8345 | newY=  563.3109
particle=  7 | newX=  174.4238 | newY=  562.8351
particle=  8 | newX=  179.0072 | newY=  562.3632
particle=  9 | newX=  183.5848 | newY=  561.8951
STEP  60 | DAY 1220
particle=  0 | newX=  143.8191 | newY=  555.1411
particle=  1 | newX=  148.4334 | newY=  554.6280
particle=  2 | newX=  153.0414 | newY=  554.1179
particle=  3 | newX=  157.6429 | newY=  553.6112
particle=  4 | newX=  162.2381 | newY=  553.1079
particle=  5 | newX=  166.8271 | newY=  552.6081
particle=  6 | newX=  171.4097 | newY=  552.1121
particle=  7 | newX=  175.9862 | newY=  551.6199
particle=  8 | newX=  180.5566 | newY=  551.1317
particle=  9 | newX=  185.1209 | newY=  550.6477
STEP  61 | DAY 1240
particle=  0 | newX=  145.4989 | newY=  544.0082
particle=  1 | newX=  150.1021 | newY=  543.4769
particle=  2 | newX=  154.6985 | newY=  542.9489
particle=  3 | newX=  159.2882 | newY=  542.4243
particle=  4 | newX=  163.8712 | newY=  541.9034
particle=  5 | newX=  168.4476 | newY=  541.3861
particle=  6 | newX=  173.0174 | newY=  540.8728
particle=  7 | newX=  177.5807 | newY=  540.3635
particle=  8 | newX=  182.1375 | newY=  539.8584
particle=  9 | newX=  186.6879 | newY=  539.3577
STEP  62 | DAY 1260
particle=  0 | newX=  147.2152 | newY=  532.8374
particle=  1 | newX=  151.8068 | newY=  532.2872
particle=  2 | newX=  156.3913 | newY=  531.7404
particle=  3 | newX=  160.9688 | newY=  531.1972
particle=  4 | newX=  165.5391 | newY=  530.6578
particle=  5 | newX=  170.1025 | newY=  530.1223
particle=  6 | newX=  174.6589 | newY=  529.5909
particle=  7 | newX=  179.2085 | newY=  529.0637
particle=  8 | newX=  183.7512 | newY=  528.5410
particle=  9 | newX=  188.2872 | newY=  528.0228
STEP  63 | DAY 1280
particle=  0 | newX=  148.9696 | newY=  521.6268
particle=  1 | newX=  153.5493 | newY=  521.0568
particle=  2 | newX=  158.1215 | newY=  520.4905
particle=  3 | newX=  162.6862 | newY=  519.9278
particle=  4 | newX=  167.2434 | newY=  519.3691
particle=  5 | newX=  171.7933 | newY=  518.8145
particle=  6 | newX=  176.3358 | newY=  518.2641
particle=  7 | newX=  180.8711 | newY=  517.7183
particle=  8 | newX=  185.3991 | newY=  517.1771
particle=  9 | newX=  189.9201 | newY=  516.6408
STEP  64 | DAY 1300
particle=  0 | newX=  150.7639 | newY=  510.3745
particle=  1 | newX=  155.3313 | newY=  509.7838
particle=  2 | newX=  159.8907 | newY=  509.1968
particle=  3 | newX=  164.4422 | newY=  508.6138
particle=  4 | newX=  168.9859 | newY=  508.0348
particle=  5 | newX=  173.5217 | newY=  507.4602
particle=  6 | newX=  178.0497 | newY=  506.8901
particle=  7 | newX=  182.5701 | newY=  506.3247
particle=  8 | newX=  187.0828 | newY=  505.7641
particle=  9 | newX=  191.5880 | newY=  505.2087
STEP  65 | DAY 1320
particle=  0 | newX=  152.6002 | newY=  499.0782
particle=  1 | newX=  157.1548 | newY=  498.4658
particle=  2 | newX=  161.7010 | newY=  497.8572
particle=  3 | newX=  166.2389 | newY=  497.2527
particle=  4 | newX=  170.7683 | newY=  496.6525
particle=  5 | newX=  175.2895 | newY=  496.0569
particle=  6 | newX=  179.8025 | newY=  495.4660
particle=  7 | newX=  184.3073 | newY=  494.8800
particle=  8 | newX=  188.8041 | newY=  494.2992
particle=  9 | newX=  193.2928 | newY=  493.7237
STEP  66 | DAY 1340
particle=  0 | newX=  154.4806 | newY=  487.7355
particle=  1 | newX=  159.0220 | newY=  487.1002
particle=  2 | newX=  163.5545 | newY=  486.4689
particle=  3 | newX=  168.0781 | newY=  485.8419
particle=  4 | newX=  172.5929 | newY=  485.2194
particle=  5 | newX=  177.0988 | newY=  484.6016
particle=  6 | newX=  181.5960 | newY=  483.9888
particle=  7 | newX=  186.0846 | newY=  483.3812
particle=  8 | newX=  190.5646 | newY=  482.7790
particle=  9 | newX=  195.0361 | newY=  482.1825
STEP  67 | DAY 1360
particle=  0 | newX=  156.4075 | newY=  476.3439
particle=  1 | newX=  160.9352 | newY=  475.6845
particle=  2 | newX=  165.4535 | newY=  475.0292
particle=  3 | newX=  169.9623 | newY=  474.3784
particle=  4 | newX=  174.4617 | newY=  473.7324
particle=  5 | newX=  178.9518 | newY=  473.0912
particle=  6 | newX=  183.4326 | newY=  472.4553
particle=  7 | newX=  187.9042 | newY=  471.8249
particle=  8 | newX=  192.3666 | newY=  471.2002
particle=  9 | newX=  196.8201 | newY=  470.5815
STEP  68 | DAY 1380
particle=  0 | newX=  158.3836 | newY=  464.9004
particle=  1 | newX=  162.8972 | newY=  464.2155
particle=  2 | newX=  167.4006 | newY=  463.5349
particle=  3 | newX=  171.8940 | newY=  462.8590
particle=  4 | newX=  176.3774 | newY=  462.1880
particle=  5 | newX=  180.8509 | newY=  461.5222
particle=  6 | newX=  185.3145 | newY=  460.8619
particle=  7 | newX=  189.7683 | newY=  460.2074
particle=  8 | newX=  194.2123 | newY=  459.5588
particle=  9 | newX=  198.6468 | newY=  458.9166
STEP  69 | DAY 1400
particle=  0 | newX=  160.4118 | newY=  453.4018
particle=  1 | newX=  164.9106 | newY=  452.6899
particle=  2 | newX=  169.3987 | newY=  451.9826
particle=  3 | newX=  173.8761 | newY=  451.2801
particle=  4 | newX=  178.3428 | newY=  450.5827
particle=  5 | newX=  182.7989 | newY=  449.8907
particle=  6 | newX=  187.2445 | newY=  449.2045
particle=  7 | newX=  191.6796 | newY=  448.5244
particle=  8 | newX=  196.1043 | newY=  447.8506
particle=  9 | newX=  200.5187 | newY=  447.1835
STEP  70 | DAY 1420
particle=  0 | newX=  162.4954 | newY=  441.8448
particle=  1 | newX=  166.9790 | newY=  441.1042
particle=  2 | newX=  171.4510 | newY=  440.3684
particle=  3 | newX=  175.9117 | newY=  439.6376
particle=  4 | newX=  180.3609 | newY=  438.9121
particle=  5 | newX=  184.7989 | newY=  438.1923
particle=  6 | newX=  189.2255 | newY=  437.4786
particle=  7 | newX=  193.6410 | newY=  436.7712
particle=  8 | newX=  198.0454 | newY=  436.0706
particle=  9 | newX=  202.4387 | newY=  435.3770
STEP  71 | DAY 1440
particle=  0 | newX=  164.6381 | newY=  430.2253
particle=  1 | newX=  169.1057 | newY=  429.4543
particle=  2 | newX=  173.5611 | newY=  428.6881
particle=  3 | newX=  178.0043 | newY=  427.9271
particle=  4 | newX=  182.4353 | newY=  427.1717
particle=  5 | newX=  186.8542 | newY=  426.4223
particle=  6 | newX=  191.2610 | newY=  425.6792
particle=  7 | newX=  195.6558 | newY=  424.9428
particle=  8 | newX=  200.0387 | newY=  424.2135
particle=  9 | newX=  204.4098 | newY=  423.4916
STEP  72 | DAY 1460
particle=  0 | newX=  166.8438 | newY=  418.5393
particle=  1 | newX=  171.2950 | newY=  417.7356
particle=  2 | newX=  175.7330 | newY=  416.9370
particle=  3 | newX=  180.1580 | newY=  416.1438
particle=  4 | newX=  184.5699 | newY=  415.3564
particle=  5 | newX=  188.9688 | newY=  414.5752
particle=  6 | newX=  193.3548 | newY=  413.8007
particle=  7 | newX=  197.7278 | newY=  413.0332
particle=  8 | newX=  202.0880 | newY=  412.2732
particle=  9 | newX=  206.4355 | newY=  411.5210
STEP  73 | DAY 1480
particle=  0 | newX=  169.1172 | newY=  406.7818
particle=  1 | newX=  173.5513 | newY=  405.9432
particle=  2 | newX=  177.9713 | newY=  405.1098
particle=  3 | newX=  182.3773 | newY=  404.2820
particle=  4 | newX=  186.7692 | newY=  403.4603
particle=  5 | newX=  191.1471 | newY=  402.6450
particle=  6 | newX=  195.5111 | newY=  401.8367
particle=  7 | newX=  199.8611 | newY=  401.0358
particle=  8 | newX=  204.1973 | newY=  400.2427
particle=  9 | newX=  208.5199 | newY=  399.4580
STEP  74 | DAY 1500
particle=  0 | newX=  171.4636 | newY=  394.9475
particle=  1 | newX=  175.8800 | newY=  394.0714
particle=  2 | newX=  180.2812 | newY=  393.2006
particle=  3 | newX=  184.6673 | newY=  392.3356
particle=  4 | newX=  189.0382 | newY=  391.4768
particle=  5 | newX=  193.3941 | newY=  390.6248
particle=  6 | newX=  197.7349 | newY=  389.7800
particle=  7 | newX=  202.0606 | newY=  388.9430
particle=  8 | newX=  206.3714 | newY=  388.1143
particle=  9 | newX=  210.6674 | newY=  387.2945
STEP  75 | DAY 1520
particle=  0 | newX=  173.8889 | newY=  383.0305
particle=  1 | newX=  178.2869 | newY=  382.1139
particle=  2 | newX=  182.6686 | newY=  381.2027
particle=  3 | newX=  187.0339 | newY=  380.2974
particle=  4 | newX=  191.3829 | newY=  379.3986
particle=  5 | newX=  195.7155 | newY=  378.5068
particle=  6 | newX=  200.0318 | newY=  377.6225
particle=  7 | newX=  204.3319 | newY=  376.7464
particle=  8 | newX=  208.6158 | newY=  375.8790
particle=  9 | newX=  212.8835 | newY=  375.0209
STEP  76 | DAY 1540
particle=  0 | newX=  176.4000 | newY=  371.0241
particle=  1 | newX=  180.7789 | newY=  370.0636
particle=  2 | newX=  185.1403 | newY=  369.1085
particle=  3 | newX=  189.4839 | newY=  368.1595
particle=  4 | newX=  193.8099 | newY=  367.2171
particle=  5 | newX=  198.1181 | newY=  366.2820
particle=  6 | newX=  202.4086 | newY=  365.3547
particle=  7 | newX=  206.6814 | newY=  364.4359
particle=  8 | newX=  210.9367 | newY=  363.5264
particle=  9 | newX=  215.1743 | newY=  362.6266
STEP  77 | DAY 1560
particle=  0 | newX=  179.0047 | newY=  358.9205
particle=  1 | newX=  183.3640 | newY=  357.9122
particle=  2 | newX=  187.7042 | newY=  356.9093
particle=  3 | newX=  192.0253 | newY=  355.9126
particle=  4 | newX=  196.3271 | newY=  354.9226
particle=  5 | newX=  200.6096 | newY=  353.9401
particle=  6 | newX=  204.8729 | newY=  352.9658
particle=  7 | newX=  209.1169 | newY=  352.0003
particle=  8 | newX=  213.3416 | newY=  351.0444
particle=  9 | newX=  217.5471 | newY=  350.0990
STEP  78 | DAY 1580
particle=  0 | newX=  181.7122 | newY=  346.7110
particle=  1 | newX=  186.0513 | newY=  345.6504
particle=  2 | newX=  190.3697 | newY=  344.5952
particle=  3 | newX=  194.6672 | newY=  343.5461
particle=  4 | newX=  198.9438 | newY=  342.5039
particle=  5 | newX=  203.1994 | newY=  341.4693
particle=  6 | newX=  207.4338 | newY=  340.4431
particle=  7 | newX=  211.6471 | newY=  339.4261
particle=  8 | newX=  215.8393 | newY=  338.4192
particle=  9 | newX=  220.0105 | newY=  337.4232
STEP  79 | DAY 1600
particle=  0 | newX=  184.5334 | newY=  334.3857
particle=  1 | newX=  188.8518 | newY=  333.2676
particle=  2 | newX=  193.1477 | newY=  332.1547
particle=  3 | newX=  197.4208 | newY=  331.0478
particle=  4 | newX=  201.6710 | newY=  329.9478
particle=  5 | newX=  205.8981 | newY=  328.8556
particle=  6 | newX=  210.1021 | newY=  327.7719
particle=  7 | newX=  214.2829 | newY=  326.6977
particle=  8 | newX=  218.4405 | newY=  325.6340
particle=  9 | newX=  222.5748 | newY=  324.5818
STEP  80 | DAY 1620
particle=  0 | newX=  187.4809 | newY=  321.9328
particle=  1 | newX=  191.7783 | newY=  320.7511
particle=  2 | newX=  196.0511 | newY=  319.5743
particle=  3 | newX=  200.2990 | newY=  318.4033
particle=  4 | newX=  204.5218 | newY=  317.2390
particle=  5 | newX=  208.7192 | newY=  316.0825
particle=  6 | newX=  212.8911 | newY=  314.9346
particle=  7 | newX=  217.0373 | newY=  313.7965
particle=  8 | newX=  221.1579 | newY=  312.6692
particle=  9 | newX=  225.2527 | newY=  311.5538
STEP  81 | DAY 1640
particle=  0 | newX=  190.5700 | newY=  309.3390
particle=  1 | newX=  194.8464 | newY=  308.0864
particle=  2 | newX=  199.0958 | newY=  306.8383
particle=  3 | newX=  203.3178 | newY=  305.5955
particle=  4 | newX=  207.5121 | newY=  304.3592
particle=  5 | newX=  211.6784 | newY=  303.1304
particle=  6 | newX=  215.8165 | newY=  301.9102
particle=  7 | newX=  219.9262 | newY=  300.6999
particle=  8 | newX=  224.0073 | newY=  299.5007
particle=  9 | newX=  228.0597 | newY=  298.3138
STEP  82 | DAY 1660
particle=  0 | newX=  193.8193 | newY=  296.5882
particle=  1 | newX=  198.0749 | newY=  295.2562
particle=  2 | newX=  202.3008 | newY=  293.9278
particle=  3 | newX=  206.4965 | newY=  292.6041
particle=  4 | newX=  210.6616 | newY=  291.2863
particle=  5 | newX=  214.7957 | newY=  289.9756
particle=  6 | newX=  218.8984 | newY=  288.6732
particle=  7 | newX=  222.9694 | newY=  287.3807
particle=  8 | newX=  227.0084 | newY=  286.0993
particle=  9 | newX=  231.0153 | newY=  284.8306
STEP  83 | DAY 1680
particle=  0 | newX=  197.2512 | newY=  283.6617
particle=  1 | newX=  201.4868 | newY=  282.2398
particle=  2 | newX=  205.6897 | newY=  280.8203
particle=  3 | newX=  209.8593 | newY=  279.4045
particle=  4 | newX=  213.9948 | newY=  277.9936
particle=  5 | newX=  218.0957 | newY=  276.5890
particle=  6 | newX=  222.1616 | newY=  275.1923
particle=  7 | newX=  226.1919 | newY=  273.8049
particle=  8 | newX=  230.1863 | newY=  272.4285
particle=  9 | newX=  234.1444 | newY=  271.0649
STEP  84 | DAY 1700
particle=  0 | newX=  200.8939 | newY=  270.5368
particle=  1 | newX=  205.1113 | newY=  269.0122
particle=  2 | newX=  209.2925 | newY=  267.4883
particle=  3 | newX=  213.4366 | newY=  265.9664
particle=  4 | newX=  217.5427 | newY=  264.4480
particle=  5 | newX=  221.6102 | newY=  262.9346
particle=  6 | newX=  225.6383 | newY=  261.4280
particle=  7 | newX=  229.6263 | newY=  259.9298
particle=  8 | newX=  233.5735 | newY=  258.4420
particle=  9 | newX=  237.4796 | newY=  256.9665
STEP  85 | DAY 1720
particle=  0 | newX=  204.7830 | newY=  257.1857
particle=  1 | newX=  208.9851 | newY=  255.5426
particle=  2 | newX=  213.1471 | newY=  253.8976
particle=  3 | newX=  217.2678 | newY=  252.2521
particle=  4 | newX=  221.3460 | newY=  250.6078
particle=  5 | newX=  225.3808 | newY=  248.9664
particle=  6 | newX=  229.3709 | newY=  247.3298
particle=  7 | newX=  233.3156 | newY=  245.7000
particle=  8 | newX=  237.2137 | newY=  244.0792
particle=  9 | newX=  241.0646 | newY=  242.4697
STEP  86 | DAY 1740
particle=  0 | newX=  208.9643 | newY=  243.5741
particle=  1 | newX=  213.1563 | newY=  241.7924
particle=  2 | newX=  217.3037 | newY=  240.0049
particle=  3 | newX=  221.4050 | newY=  238.2132
particle=  4 | newX=  225.4586 | newY=  236.4192
particle=  5 | newX=  229.4631 | newY=  234.6245
particle=  6 | newX=  233.4169 | newY=  232.8315
particle=  7 | newX=  237.3187 | newY=  231.0422
particle=  8 | newX=  241.1670 | newY=  229.2593
particle=  9 | newX=  244.9606 | newY=  227.4854
STEP  87 | DAY 1760
particle=  0 | newX=  213.4987 | newY=  229.6587
particle=  1 | newX=  217.6890 | newY=  227.7122
particle=  2 | newX=  221.8298 | newY=  225.7543
particle=  3 | newX=  225.9192 | newY=  223.7865
particle=  4 | newX=  229.9549 | newY=  221.8107
particle=  5 | newX=  233.9349 | newY=  219.8286
particle=  6 | newX=  237.8571 | newY=  217.8427
particle=  7 | newX=  241.7194 | newY=  215.8554
particle=  8 | newX=  245.5198 | newY=  213.8694
particle=  9 | newX=  249.2562 | newY=  211.8879
STEP  88 | DAY 1780
particle=  0 | newX=  218.4688 | newY=  215.3829
particle=  1 | newX=  222.6716 | newY=  213.2371
particle=  2 | newX=  226.8198 | newY=  211.0711
particle=  3 | newX=  230.9107 | newY=  208.8862
particle=  4 | newX=  234.9414 | newY=  206.6841
particle=  5 | newX=  238.9090 | newY=  204.4666
particle=  6 | newX=  242.8106 | newY=  202.2357
particle=  7 | newX=  246.6430 | newY=  199.9941
particle=  8 | newX=  250.4031 | newY=  197.7445
particle=  9 | newX=  254.0879 | newY=  195.4904
STEP  89 | DAY 1800
particle=  0 | newX=  223.9918 | newY=  200.6717
particle=  1 | newX=  228.2312 | newY=  198.2787
particle=  2 | newX=  232.4113 | newY=  195.8517
particle=  3 | newX=  236.5286 | newY=  193.3913
particle=  4 | newX=  240.5792 | newY=  190.8982
particle=  5 | newX=  244.5592 | newY=  188.3736
particle=  6 | newX=  248.4642 | newY=  185.8187
particle=  7 | newX=  252.2897 | newY=  183.2356
particle=  8 | newX=  256.0310 | newY=  180.6264
particle=  9 | newX=  259.6832 | newY=  177.9940
STEP  90 | DAY 1820
particle=  0 | newX=  230.2416 | newY=  185.4203
particle=  1 | newX=  234.5602 | newY=  182.7113
particle=  2 | newX=  238.8175 | newY=  179.9454
particle=  3 | newX=  243.0089 | newY=  177.1209
particle=  4 | newX=  247.1297 | newY=  174.2363
particle=  5 | newX=  251.1744 | newY=  171.2901
particle=  6 | newX=  255.1374 | newY=  168.2812
particle=  7 | newX=  259.0121 | newY=  165.2081
particle=  8 | newX=  262.7916 | newY=  162.0702
particle=  9 | newX=  266.4682 | newY=  158.8666
STEP  91 | DAY 1840
particle=  0 | newX=  237.4936 | newY=  169.4758
particle=  1 | newX=  241.9724 | newY=  166.3452
particle=  2 | newX=  246.3964 | newY=  163.1167
particle=  3 | newX=  250.7613 | newY=  159.7827
particle=  4 | newX=  255.0626 | newY=  156.3349
particle=  5 | newX=  259.2950 | newY=  152.7636
particle=  6 | newX=  263.4527 | newY=  149.0573
particle=  7 | newX=  267.5293 | newY=  145.2029
particle=  8 | newX=  271.5174 | newY=  141.1842
Particle=  9 is halted at position (  266.4682,   158.8666) due to being close to well 2
ALERT for particle  9 at position (  130.2836,  1113.6141) would contamine well  2 within 6 months.
